L-R,s1r2,s1r6,s2r1_HV203,s2r1_HV207,s2r7_a,s2r7_b,HV171A,HV191A_A,HV191A_B,HV205A,HV205B,HV220A_A,HV220A_B,s1r1_a,s1r1_b,s1r3,s1r5,s2r2_HV137,s2r2_HV184,s2r3,s2r8_HV185,HV137A,HV140A_A,HV140A_B,HV160C_A,HV160C_B,HV198B_A,HV198B_B,HV219AB_A,HV219AB_B,HV219AS_A,HV219AS_B,HV219AS_C
CXCL12-CXCR4,-0.6384165987982906,-0.9274360393989315,-0.5533625803294429,-0.5723933913157095,-1.010334778671209,0.20285583284097594,-0.9308358877807488,-0.25713361216743447,-0.5319413019994631,-0.9707590463014942,-0.9696845148522948,-0.13114120913335442,-0.7784547880720034,-0.5801916881758412,-0.4263143467795546,-0.28334887393687996,0.09028583396115246,-0.08793320296060322,1.3226853851232832,0.7268221631887252,0.6304574754513355,-0.2551820265013179,0.20626694114526437,0.148242348252964,-1.0088960504192321,-0.8016373840901269,2.8086152958581234,1.3980000967102608,-0.3108147906672569,-0.1016500971118903,0.9562874516738445,3.189061050331928,0.44828233492522185
CXCL12-CD4,-0.5038680890008479,-1.089944475655479,-0.25301435914048775,0.008793848266596417,-0.9538358663892974,0.6429247460075277,-1.2775474075566915,-0.19965822173880782,-0.18775758275297286,-0.9800413489626154,-0.8671594782074695,1.1859005462039458,-0.5824506458785961,-0.5469018443191789,-0.45553163399981217,-0.39146556813108696,-0.14292619827582914,-0.5466860980190463,1.6430362370534555,-0.0685627717449401,2.5080907710842495,-0.6065548643443972,-0.4938571821258693,0.19613857981831445,-1.0323637133107575,-0.7262409521551116,3.069299541231621,1.0582567601116537,0.03104139567572214,-0.4042014452406824,0.22486140557586515,1.3786018035514795,0.36362411236954495
CXCL14-CXCR4,-0.06279732114398011,-0.8263836027339932,-0.49413693286185284,-0.7168616496561308,-0.8396350333033622,1.1116146017441662,-0.6594193473810354,-0.47079981615700284,-0.18544056291228464,-0.6775997772770577,-0.7351911627785123,0.06528871236736396,-0.648538898497248,-0.5208087993241509,-0.4245000069672609,-0.26634900043864196,0.16874705187376354,-0.5349451494558314,1.1877676332843694,0.2863402687554721,1.67939578634713,-0.4694068936496045,-0.04879728567876206,0.6341855962049427,-0.78380338002965,-0.792652300136185,3.973375593042144,1.2955988364088327,-0.6633218484464923,-0.4975926943001987,1.0782930457014526,-0.8396350333033622,0.6780093707029596
CXCL2-ACKR1,-0.5245311815078235,-0.5762227229673921,0.5940495034549529,0.8111275049670057,-0.6868299106560846,-0.8531050109891521,-0.4374172601564831,0.045679315135536976,0.19609315297807925,-0.8531050109891521,-0.8531050109891521,-0.8531050109891521,3.18151139415147,-0.8531050109891521,-0.8531050109891521,0.5997932342810739,-0.18629070944407403,1.5222535651975289,-0.8531050109891521,-0.20902150867030683,0.6667770761504057,-0.42389417915343935,0.944090786094012,-0.8531050109891521,-0.682420562400887,-0.8531050109891521,1.878415454458498,1.0839955253106877,-0.8531050109891521,1.711374470944865,-0.8531050109891521,0.2327731952676159,-0.35715102255457
CXCL6-ACKR1,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,0.06240593786679209,1.5145856531034718,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571,3.446243401782146,0.3936398518181155,-0.3342583236956571,3.9423582189078754,-0.3342583236956571,-0.3342583236956571,-0.3342583236956571
CXCL9-ACKR1,-0.708154851780886,-0.708154851780886,0.8676407327770117,-0.708154851780886,-0.708154851780886,-0.708154851780886,-0.708154851780886,-0.708154851780886,-0.03324644759372078,1.8736831240864542,-0.708154851780886,-0.708154851780886,1.383479757672514,-0.708154851780886,-0.708154851780886,0.8420706766032839,-0.3684876929807619,-0.708154851780886,-0.708154851780886,0.19723152007738526,1.712517723635525,-0.016008527313615736,0.03998183013073239,1.56246776807063,-0.708154851780886,-0.708154851780886,1.9122591069152148,2.552131875545358,-0.708154851780886,-0.708154851780886,-0.708154851780886,-0.708154851780886,0.9292207362108215
EDN1-EDNRB,2.195789387455638,-0.5128646320641028,0.6817898851120547,2.032447098984011,0.7302541178367071,-1.0914884059071976,-1.0617866218512078,-0.3693871147524792,0.15650221253569532,-1.0914884059071976,-1.0686918298498702,-0.508309172818184,0.21386711188742757,-0.6935174101209752,-0.615331591276686,-0.6734421984691268,2.1578791750726243,-1.0914884059071976,0.6308594334230908,-1.0914884059071976,1.71704976435558,-1.0914884059071976,0.8816451026127341,-0.718693478461476,-0.11718406328210092,-0.9719288164395226,0.49057640635720834,0.29079696452284287,0.02394272358679856,0.3607313309116054,0.5061286528072465,-1.0914884059071976,0.7898079973676584
EDN1-ADGRL4,-0.5097504804788674,-1.443522803263551,0.8978276803423029,-0.864865293412439,-0.2743865345050292,-0.3361733641933569,-1.149978336118763,-1.429650179896,-0.14528696014228842,-0.861627172675733,-0.7776637931891692,0.9791668090355224,1.7989202571911775,-0.7881805733111762,-0.41965006768119506,-0.009141227687063084,-0.1681522170883828,0.6085139009033614,-0.773685028854373,0.11857579477245181,0.8391414165227274,1.7704395979844527,0.2810912638432222,-0.4061422887504375,-0.2436717003532748,-0.34958831646805444,2.1045396386786948,1.6259147433330712,-0.25707958617066273,1.7567206716522048,0.5591943710865906,-1.8081430601183308,-0.32370716098762825
EDN1-EGFR,0.406174323842242,1.5943233390889144,0.14880432270805796,0.9154899676593931,0.822713065108036,-0.7587812516665476,2.2038349052559694,1.6056942089548252,0.9021298138666675,0.8464293272308572,1.2887513395690482,-0.10152996109047516,-0.519838010986095,-0.5013137671628138,-1.0174576820849328,-0.9736124490793298,0.27916354375197044,-0.6633384055487748,0.5547795891073345,-1.2015037650328155,-0.9620728199409405,-0.02860039179424196,-0.14266498527443422,-0.8019363174100256,0.7603575882339532,-0.33858242214011064,-1.222405538163577,-1.006281011453261,1.0751493807886316,0.1969272442325649,-0.9911675867009829,-2.4086236858899825,0.03898809202088039
HLA-DMB-CD4,-0.2585075303927975,-1.1367757907686011,-0.22699002297059187,-0.007753940566718267,-0.9343022517156034,0.27510914933973607,-1.1414522977688497,0.10434616105811824,0.06298232898128177,-0.6900281702330303,-0.6660760095180172,1.0639795091645616,-0.5029058554291752,-0.5572849664601485,-0.6443081615403675,-0.37589793286491324,-0.25801087177545146,-0.6563023369265022,1.222206607890241,-0.0924922132790175,2.664435279990305,-0.7176503916632528,-0.5963338361876367,0.5549120507954143,-1.165048468865592,-0.765582475274288,3.1839040829125893,1.5054914330158373,-0.1816608722848115,-0.6854526903152353,0.23287244878450894,0.7315933978921846,0.6589846369758217
HLA-DQA2-LAG3,1.1339181115071297,0.9796674513221467,1.2808099664380104,-0.48715873541028676,-0.899970493659125,-0.899970493659125,-0.899970493659125,0.7097184226684685,0.8865224613965086,-0.5579803221157296,-0.899970493659125,0.9335269538226048,-0.899970493659125,-0.899970493659125,-0.899970493659125,0.08932974616687538,-0.899970493659125,-0.899970493659125,1.358339413925721,-0.10370444696990427,0.8958534394420652,-0.899970493659125,-0.899970493659125,0.8065517349228045,-0.899970493659125,-0.899970493659125,2.6906866527344087,1.0444409335871254,-0.880357833084853,-0.8910210271834861,-0.41581060028684674,1.0524426267033646,1.1738414679825007
HLA-DQA2-CD4,-0.22370644674633516,-1.1866818407419746,-0.2559204913418074,0.00912605080497467,-0.9868262016962919,0.278659627510879,-1.1408320192547867,0.014737804824374865,0.334143433234241,-0.6974603843811658,-0.6451554092889417,1.1085228904946043,-0.42022854890936784,-0.6846726602934124,-0.7051986571800238,-0.4213092273722486,-0.2011970543888939,-0.5177774272350852,1.3018162221339777,-0.14486177450336207,2.7029340424756505,-0.5666191445548988,-0.7330363277240122,0.33476963013400446,-1.0821589731384431,-0.7413361457018245,3.169096313008078,1.4746898689547905,0.02574613744235861,-0.649839686574858,-0.07739120769325417,0.7340401012599528,0.5939275064430962
HLA-DQB2-LAG3,1.7354263313392804,1.2610907968747387,2.0394424506302706,-0.5421628779177019,-0.8165720198936144,-0.8165720198936144,-0.8165720198936144,1.2628396516059734,0.777738687860983,-0.5938540338414001,-0.8165720198936144,0.4356659583359834,-0.8165720198936144,-0.8165720198936144,-0.8165720198936144,0.19943958418800517,-0.8165720198936144,-0.8165720198936144,1.1715316986853712,-0.2485424385487321,0.5160267744041885,-0.8165720198936144,-0.8165720198936144,0.889423245919516,-0.8165720198936144,-0.8165720198936144,2.4483273017200515,0.9818276529369396,-0.8165720198936144,-0.8165720198936144,-0.2578787276325804,-0.8165720198936144,0.9888102617369348
HLA-DRB5-LAG3,0.9905809643436452,1.4334740029277617,0.9922506509463008,-0.8360663859108178,-0.8360663859108178,-0.8360663859108178,-0.8360663859108178,0.6773983887697711,0.36359118655129546,-0.8151677519767202,-0.8360663859108178,0.20915994394135035,-0.8360663859108178,-0.8360663859108178,-0.8360663859108178,0.067571733689643,-0.8360663859108178,-0.8360663859108178,1.7628259299516642,-0.3278676980423812,0.877843320340827,-0.8360663859108178,-0.8360663859108178,1.3436077427448117,-0.8360663859108178,-0.8360663859108178,2.7605714234827667,0.9803040944927529,-0.8360663859108178,-0.8360663859108178,0.008644074186579411,0.9465580627871466,1.1057161054358713
HLA-DRB5-CD4,-0.2897787607010445,-1.130941183432405,-0.15216460082512442,0.0010450344910957383,-0.9271645368702898,0.36767693381470046,-1.0695502110827555,-0.046439100246591224,0.110926141872163,-0.6831062072641277,-0.5909893826777499,0.7091759702254892,-0.5114805905157643,-0.6221743435179264,-0.6395798541009764,-0.4701228620152538,-0.1291811556436138,-0.6038150556462056,0.9311474117819091,-0.268127252186782,2.8163470809846625,-0.6484939733943934,-0.47641299922912944,0.5896550620218788,-1.1044584810564386,-0.7446025361621669,3.307173407794267,1.5505867753630047,-0.275212648904509,-0.6194265052463889,0.25501187279592763,0.8312996227141388,0.5331769268603993
ICAM1-EGFR,-0.06043156638085912,1.453855053515999,-0.33558346572424547,0.6980475428885691,-0.17683539498396028,0.4965457107744239,2.0389531424985,0.869688326475158,1.0296773782577577,2.0924137039407342,1.8616554778583896,0.5949175382937768,-0.4673988092093574,-1.0156915390725387,-1.1603010605010786,-0.7476096870411568,-0.7962819763636271,-0.5551380401122614,0.4888125439940864,-1.4207365373982168,-0.6624496148803235,0.21122338612492342,-0.6531381975505774,-0.34521526417901954,0.9990943759176601,0.4112999579446946,-1.2609916701548156,-0.9692098780336902,0.9964901584378055,-0.47480230218962116,-1.0535578495582787,-0.6934517681156966,-1.3938496754731498
ICAM1-IL2RA,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,1.132316024906362,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,-0.559544824723547,1.998669976119651,0.1937504110813098,1.7714464414165374,-0.559544824723547,-0.559544824723547,0.2384542344790418,-0.559544824723547,-0.559544824723547,3.286289390853611,1.184380711229765,-0.559544824723547,-0.559544824723547,-0.08008275769990267,1.8343330566442784,1.3099734796109261
ICAM1-ITGB2,-0.2691269510950018,-1.2736725692043342,-0.15386337458499924,-0.2397089074399336,-0.9726285511342003,0.02639513741589887,-1.0892581995751092,-0.6565510116893997,-0.21676203152545653,-0.8557189487894964,-0.9414993604954642,1.4511252500431429,-0.41486442972428,-0.6088304883018189,-0.6120820774597566,-0.2223709070386009,-0.23692190394140675,-0.5262561770195369,1.3584510443268276,-0.07673149672943716,2.5368662105386175,-0.618831133494624,-0.37277022089522033,0.38424082302764884,-1.1192001345642897,-0.6449479987169164,2.411162132899836,1.2936921564295227,-0.35162839450486666,-0.524934332720338,0.5291605060489031,1.8732871220989344,1.13477921781515
IGF1-ITGB4,-0.23510365485073373,0.8965933314451549,-0.1717213888242001,1.9945238121688442,-0.9872802341155043,0.9895944436001715,0.7482576147514022,0.4358374890435954,0.6068503409490946,0.6542328866320607,-0.4397772040806115,2.4959304352840253,-0.8935355034203466,-0.8629979594902334,-0.9431568212423593,0.15192255620577366,-0.7809745190006017,-0.44848855290733164,-0.10636089976312944,-0.9385940463072288,-0.39896487960375876,-0.5707785668951504,-0.45744009814830255,0.5482315806548147,2.421280941935211,-0.21883346276973553,-1.0457056443565096,-0.08782728349021031,0.47344786125007104,0.8826272251179468,-1.375079040300014,-0.7099506921089556,-1.6267600673632538
IL1A-IL1R2,0.09660957145409378,-0.5786921676780692,2.849570463100853,1.2691787005893216,0.1880745072140996,-0.5786921676780692,0.3946329862026434,-0.5786921676780692,1.9085096932380863,0.9062868036032843,0.6413210236713517,-0.5786921676780692,2.8244299705368032,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.03485572666138653,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,1.6874696959683704,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692,-0.5786921676780692
IL1RN-IL1R2,0.6007873219034451,-0.6995778548768466,2.790014193594301,0.6452987757233255,0.6414593458748443,-0.6995778548768466,0.5650944761619939,-0.5891156219441869,1.7266092304377314,1.406672543635777,1.0627215985071783,0.027319684223168487,1.6453097707521003,-0.6995778548768466,-0.6995778548768466,-0.6995778548768466,0.16673643593401483,-0.6995778548768466,-0.587234892475321,-0.6995778548768466,-0.6209402889824941,-0.6995778548768466,-0.6995778548768466,-0.6995778548768466,2.3946810389365285,-0.40271837720737375,-0.6995778548768466,-0.6995778548768466,-0.6995778548768466,-0.6995778548768466,-0.6995778548768466,-0.6995778548768466,-0.2794495570454858
IL23A-IL23R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL23A-LILRB2,-0.28497618848472145,-0.7718547193275502,0.3966537546952349,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,-0.266250091144613,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,-0.7718547193275502,0.3245386919678879,0.34796590161095686,-0.20846670506656298,1.1608791629288893,0.600415018848674,3.5717103739540326,-0.26917560220076625,0.42395535455558236,0.5852421476546076,-0.7718547193275502,-0.7718547193275502,1.5889237646730345,1.632297032349769,-0.7718547193275502,1.197834069804924,0.8304562568539117,-0.7718547193275502,0.7176725662399602
IL33-IL1RL1,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,5.65685424949238,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687
ITGB2-ICAM1,-0.591398704041586,-0.9961618778791854,-0.6280401227820086,-0.44975920409380715,-1.039539134842426,-0.12364379531090663,-0.8595638124261734,-0.3488355927371529,-0.254998175654861,-0.729983600499782,-0.8938033192818863,0.20889586223131026,-0.51283832912937,-0.6339207828414333,-0.6266514401824348,0.1867585001667455,-0.5002377151954831,-0.4281422514978488,0.6082568452215116,1.1926524435444759,1.2421040798839784,-0.2488836005554201,0.48388853268790205,0.3431830434759857,-1.1898903565573895,-0.9668991149138122,1.673344147587388,0.9536651382084647,-0.46945566830358054,-0.13178831864666798,1.0390670419467003,3.7607353917470436,0.9318838906717116
ITGB2-THY1,-0.7321520608592774,-1.0955720910094204,-0.11650216526425264,0.48016194346444174,-0.8166733307241799,0.40959152604605353,-1.262079783820765,-0.16998864027862437,0.20219558906725651,-1.2644978265069928,-0.629159182623889,0.8044615114164395,-0.6734845736019761,-0.15860489375237133,-0.4071361157550564,-0.48184934522121226,0.12160642458633004,-0.6504240343416701,0.4955610700936283,-0.04499005007833999,3.791291099854291,-0.37963722011100776,0.5594304803919165,-0.2966988609447145,-0.9107279824400996,-0.6044546213234048,1.1804846563281755,0.5246035962906873,0.33777365190768377,-0.6458897434308453,-0.16967838217834114,2.438976493048529,0.1640628617710331
LAMC2-ITGB4,-0.5778326467883048,0.16804603862914616,2.0488095733793474,0.919053436684138,0.6043308381287973,0.21984181032695693,1.7153987200178658,-0.24358401102435992,0.5392584594883941,0.9368737737918146,0.6942910604046096,-0.03446178386384288,-0.5476676655827311,-0.9916126430714133,-0.9994494835966926,-0.26340697537824614,1.3538611716919322,-0.4455506794539431,0.6643818716378052,-0.24429795498677004,-0.9053063449055829,0.7615753896922456,-0.3837174067340292,-0.774835332467808,0.3629695477346544,-0.04593725204670344,0.022014027373496486,0.11535528692514248,0.4511543477047522,0.30424457327375365,-1.3001553561412764,-3.6207858398887,-0.5028585509544556
LPL-SDC1,-0.3111239150063551,-0.7283763545892961,-0.7283763545892961,-0.7283763545892961,-0.26800030920159346,-0.7283763545892961,0.21501434802762032,-0.7283763545892961,-0.7283763545892961,-0.7283763545892961,-0.1327009417170669,-0.7283763545892961,-0.12882186732930198,-0.7283763545892961,-0.7283763545892961,0.7371425356394967,0.6352326066574352,-0.7283763545892961,-0.7283763545892961,1.77362715647019,-0.7283763545892961,0.8157584275242387,1.2438442086173938,1.2018833106785394,-0.7283763545892961,-0.7283763545892961,2.307226669857945,1.6521382800015447,-0.7283763545892961,2.6126171340661255,-0.7283763545892961,-0.7283763545892961,0.75693673832112
MMRN2-CD93,-0.5048208457710163,-1.700663329791959,1.4516346904266577,-0.4173580246411231,-0.45842635042073976,-0.5753360735905606,-1.2155650614232356,-1.4673797328466476,0.44391822634592665,-1.244779597336657,-0.9343595799798848,0.7513075890312156,0.8628180047749993,-0.7718261188310226,-0.654884508742355,-0.2035211195195062,0.23308404201004074,-0.05731497971316119,-0.40349934732175646,-0.7045860449369118,1.3615453041378425,1.1544696524187792,1.0183440338947092,0.21959747458724363,-1.2268407833829238,-0.9048436623344966,1.713844125584914,1.2379763864037203,-0.887735113848419,1.1632275020995537,0.3481493992654617,2.065165439443757,0.3086584040075676
MMRN2-CLEC14A,-0.14487586304523964,-1.393764728816962,1.2837816976106584,-0.6774542362177591,-0.2114402127333985,-0.21444478695744612,-1.1847653887816403,-1.1612228769982886,0.9250218779378065,-1.0247189351206485,-0.6716724177990719,0.2757680300424325,0.847897424511234,-1.0819023908948984,-0.7931665465491904,0.016321173687462272,0.76530699292172,0.17988954816680808,-0.9370112313871021,-0.22320191489803679,1.0079465189325658,1.950888250509281,0.8557961061863142,-0.9460177920811456,-0.6813570694634579,-1.0279600255451928,1.8355222456673703,1.0535263628217808,-0.8142734643333407,2.132261351118738,-0.5928267182978113,1.152530215683775,-0.5003811958773235
PECAM1-PECAM1,-0.8115212310865443,-1.1922772907059518,-0.4659885427359465,-0.591942501287424,-0.7578176469073026,-0.8290878396023766,-1.0622066265956238,-1.0711380838367033,-0.6918856592130185,-0.9418872576569737,-0.9310445596923554,-0.30329829091375,-0.35038571413375247,-0.48771746087945916,-0.35021469555878076,0.14373234265386714,0.04271291961888866,0.06449253150808613,0.561165632424105,0.7325638802931981,-0.0701042109717814,0.5136064751093636,0.482518845112485,0.15142352724592173,-1.0015282497329128,-0.7087669937840169,1.6049066336579654,1.0402895847933242,-0.021121963143203613,1.5492221482985755,1.4308412520966018,3.512419453458963,0.8100395921665331
POSTN-ITGB5,0.6677298375021401,0.17981760901904875,-0.4152722854971896,1.3057546736025176,-0.08756176583102832,0.9650783229536064,1.3480411427604535,-0.4014021580443454,-1.1873594242959478,2.5660296182724815,1.7414688622302446,1.4578588894453695,-0.9733738047896848,-0.5319023558765655,-0.9234421905888907,-0.9804211267438727,-0.49198697803890606,-0.6490427669906895,0.8249066415478291,-0.885541955313142,0.7693204572700992,-0.374525685824431,0.08469288473960104,-0.4993036617429929,0.801678437882858,-0.9600542058885952,-0.49768616356417983,-0.8842751431189533,0.6135959993624522,-0.2391668233961473,-1.4962085755890948,0.7570003805177666,-1.6044466859718238
PRG4-TLR2,2.4380399849788152,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,5.025822202750829,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887,-0.24076974799127887
PRG4-TLR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTN-SDC1,0.20978416110015438,-0.38604844276879635,1.0870568345979348,0.260374940732583,0.4979508278387055,-1.8754358857001325,1.2462375220406803,-0.3790703594831263,-0.13877207203661615,0.09156065060952509,0.19266893207167396,0.2658993814878563,-0.8745853834763907,-0.0693922026772035,-0.5116244452201191,-0.723857281943936,0.3045282571128,-0.7616660741068553,0.9477984569822417,-0.5891903438703318,-1.0857557591284102,-0.11901924533561993,-0.7257992048885263,-1.5985621467263935,0.10087047498579385,-0.9955295182190208,0.5172115549461082,-0.5700519504880287,0.13645475094344942,0.5737920437468158,1.5310535912554302,3.7211386161764453,-0.2800206805586912
PTPRC-MRC1,-0.7085790613630937,-0.7085790613630937,0.23345263089805765,-0.056688279245139986,-0.6719708805982918,-0.7085790613630937,-0.7085790613630937,-0.7085790613630937,-0.7085790613630937,-0.7085790613630937,-0.7085790613630937,2.2819747231563685,-0.1357349857298962,-0.7085790613630937,-0.7085790613630937,-0.6751813532729999,0.21661602318421275,-0.4201876710651535,0.7860001482433047,-0.4419767425365518,1.7573671512163058,-0.30279037651013324,-0.7085790613630937,-0.7085790613630937,-0.7085790613630937,-0.7085790613630937,1.5481282823347502,0.7994711357001143,1.2208410169201724,0.3858107875873665,0.17334529342531255,3.294347184050859,-0.07271722867534103
PTPRC-CD247,-0.20593240827800469,-1.1421673050161867,0.10375421765838094,0.522025551290139,-0.9837145159983345,0.05886450912964768,-0.5025202967212313,-0.18918771422478628,0.4110813413394992,-0.8026006618762576,-0.8553530635788587,0.8775565137878887,-0.2624926474323029,-0.8162732705615621,-0.7482413536331475,-0.13040376767343428,-0.5049314655399865,-0.5866822826245744,1.6230981142979917,0.11103325861951632,3.125526355729728,-0.4897822512480705,-0.8581202110530166,0.37793916560722834,-1.0776519733519294,-0.7258293448511329,2.7647346605002965,0.8819787125881253,-0.21624530027001668,-1.0730688033586149,0.04482885299740757,0.29201667656520325,0.9767607071803949
PTPRC-CD4,-0.16806932588232515,-1.2566348673961234,-0.0528064582056456,0.27517237931763555,-0.9826540467333912,0.24284337134080075,-0.9279603126847479,0.21234023600975133,0.4937984281863745,-0.6896107711106101,-0.6229469227446376,1.1486160762506865,-0.39609908376663155,-0.7617708569419822,-0.7455115533682737,-0.4232134837369315,-0.35968032823062096,-0.6929067640633536,1.3058795061287947,-0.2336899041135498,3.070285714763161,-0.6911849344803077,-0.8032719584737479,0.26878993989785704,-1.2032884610160128,-0.6353414878676336,2.8502071517782843,1.1651570084005145,0.012635936897626302,-0.5954189433577531,-0.06359751066264822,0.6927410432210132,0.5671911826444214
S100A12-TLR4,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,-0.17677669529663687,5.65685424949238,-0.17677669529663687,-0.17677669529663687
SAA1-FPR1,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,0.668918080947733,-0.2782052616613907,0.07167172995341556,-0.2782052616613907,5.283696528561039,1.5551841411943965,-0.2782052616613907,-0.2782052616613907,0.21027684586235632,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907,-0.2782052616613907
SAA1-TLR2,0.43165757773893987,-0.763199738485964,1.8782735354836928,-0.763199738485964,-0.763199738485964,0.18940929346840638,-0.763199738485964,-0.763199738485964,-0.763199738485964,-0.1950993289037025,-0.763199738485964,-0.763199738485964,-0.763199738485964,-0.763199738485964,-0.6029842461358862,-0.028579784568075993,-0.763199738485964,1.2879382060400641,-0.026744744526352938,-0.7344825309422647,0.2934850043593273,2.10406691838743,0.7342270260948697,0.4991387305474835,-0.763199738485964,1.1591778374918507,1.7111451913344013,2.869648887981852,-0.763199738485964,-0.763199738485964,0.15773071270953887,-0.763199738485964,-0.2800122092721145
SLAMF7-SLAMF7,-0.9028422107843532,-1.1630608654861283,-0.4991459902893835,-0.6380610259711389,-0.7145792377571426,-1.1050436700251136,-1.1254866406314314,-1.1412657301507607,-0.9489129341479368,-0.902499801805484,-0.8889030929615597,-0.6987590930512035,-0.6900682347158261,-0.3119371739421619,-0.1575901671107301,0.3432571502388074,0.23905829003747806,0.49084370193992877,0.8256548609790184,1.0152592547664603,-0.14819466709662177,0.809005881274024,0.8430162473005262,0.2247109406227299,-1.0572159214625703,-0.6722666357580512,1.5089932883445663,0.9702262689507802,-0.0064510780889086,1.2820537224241817,1.309780961500991,3.1644035802160144,0.7460200226409984
SLPI-CD4,0.2322596817387736,-1.0004289849505748,-0.6202033832071098,-0.39207183687272557,-0.8231591338659,1.09665644860237,-0.9936891151584272,-0.698454018670435,0.07156927382716091,-0.8565628138426751,-0.9307890947640756,0.14693223638358047,-0.7583648478393723,0.06635129746882128,-0.029070537564643374,-0.3476028471433015,0.4337477183244481,-0.7359963611231103,0.625355020446447,-0.2558409167044973,2.8260664145952212,-0.7533720124515918,-0.24534212494097724,0.7856343643483801,-1.0004289849505748,-0.9589405653066346,2.253007483280534,0.9790665909047979,-1.0004289849505748,-0.6499144867526478,1.3189032230564672,2.0387412437175354,0.1763700543653165
THBS2-SDC1,-1.205801824519654,-0.250247861845706,-0.8227291005679619,-0.4080409626381602,-1.2572085642052018,-0.27071273789052813,-1.1209019460792853,-0.6779562265277173,-0.888205502173138,-0.2772360177770237,-1.0019009729616561,0.001406600742451481,-1.127751540213142,0.236736750174939,0.20208568311931344,0.11321989638142825,-0.6849500871414061,-0.4363797235437506,0.61264659189431,1.6694272056514807,-0.6125017147701817,-0.2117934165721335,1.045777029328673,1.1616858833830888,0.335881513493352,-0.324760864652367,2.5292023657579,1.3495496014260657,0.7205917009976069,1.4242223247459147,1.8185945654315252,-1.7414539735057852,0.09950532505674442
