L-R,s1r2,s1r6,s2r1_HV203,s2r1_HV207,s2r7_a,s2r7_b,HV171A,HV191A_A,HV191A_B,HV205A,HV205B,HV220A_A,HV220A_B,s1r1_a,s1r1_b,s1r3,s1r5,s2r2_HV137,s2r2_HV184,s2r3,s2r8_HV185,HV137A,HV140A_A,HV140A_B,HV160C_A,HV160C_B,HV198B_A,HV198B_B,HV219AB_A,HV219AB_B,HV219AS_A,HV219AS_B,HV219AS_C
ICAM1-ITGB2,0.26362298776476334,0.0,0.29387161746583096,0.2713431673392257,0.0790030059976037,0.34117687334176194,0.048395877929279414,0.16195126022482417,0.27736511784041573,0.10968360239153159,0.0871722420133138,0.7150689119692634,0.22537708946711915,0.17447456103500508,0.17362124622943917,0.27589318018609726,0.27207456089263676,0.19614454421986385,0.6907484126716373,0.3141133424065663,1.0,0.17185009090863632,0.23642387609289373,0.4350863455439814,0.04053821350965622,0.16499623985714426,0.9670114687437295,0.6737537324858414,0.24197212730155346,0.1964914359261564,0.4731176296741038,0.8258568861791125,0.6320501971592457
IGF1-ITGB4,0.3375602441218675,0.6120647177342327,0.35293424951612024,0.8783787861850858,0.15511225808416232,0.6346230718224909,0.576084399396365,0.5003037591792073,0.5417846444883732,0.5532777569722088,0.2879146185047003,1.0,0.1778509843200905,0.18525817239557285,0.16581483516211962,0.4314373398698963,0.2051537819342861,0.2858015933282709,0.3687880927816045,0.16692158206252378,0.2978140578273092,0.25613892184970766,0.28363030609843326,0.5275660752660074,0.9818930154226033,0.3415067426694909,0.14094058785970842,0.3732836076064545,0.5094265328102439,0.6086770983341734,0.061047761625964786,0.22238132468726257,0.0
IL1A-IL1R2,0.196980748519471,0.0,1.0,0.5390108831444874,0.2236604243817676,0.0,0.28391207404654617,0.0,0.7254992189297492,0.43315787943117917,0.3558692325366643,0.0,0.992666695853947,0.0,0.0,0.0,0.1586332494290613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610234126466424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RN-IL1R2,0.3726410304465259,0.0,1.0,0.3853965196846968,0.38429626790880134,0.0,0.3624126584059922,0.031654769783492395,0.6952638164044229,0.6035806963267839,0.5050158955274212,0.2083044461940707,0.6719661189783728,0.0,0.0,0.0,0.24825660959148768,0.0,0.03219372374795074,0.0,0.022534887976032925,0.0,0.0,0.0,0.8867107819004301,0.08506996621554441,0.0,0.0,0.0,0.0,0.0,0.0,0.1203946742185599
IL23A-IL23R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL23A-LILRB2,0.11209191537060399,0.0,0.2690205968894487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11640314288485791,0.0,0.0,0.0,0.0,0.25241786130735944,0.2578114053523894,0.12970635921455598,0.44496487119437883,0.31593166182746635,1.0,0.11572961526564984,0.2753061248541559,0.31243847803299873,0.0,0.0,0.5435117083089472,0.5534973460846588,0.0,0.45347283782602776,0.36889305024111174,0.0,0.3429273542766608
IL33-IL1RL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ITGB2-ICAM1,0.12089212211623634,0.03913211955974557,0.1134907509354372,0.1495025457573871,0.030370144979441797,0.21537611919294594,0.06672420031838426,0.16988857703660876,0.18884323486232518,0.0928987120901077,0.05980800252915739,0.28254735661805536,0.136760898894429,0.1123028889643644,0.11377125741485539,0.2780757275371969,0.13930615571134805,0.1538690549008751,0.3632161454326775,0.48126093977470935,0.4912499065950026,0.1900783464240374,0.33809440954379416,0.3096726510903083,0.0,0.04504304162356662,0.5783581005139445,0.43298677859056744,0.14552396502614937,0.2137309689129938,0.45023750770647475,1.0,0.4285870827452063
ITGB2-THY1,0.105294301918346,0.03341233939114433,0.2270655832281684,0.3450816075162158,0.08857658068908306,0.33112326818554705,0.00047827208007438844,0.2164863292693077,0.29010178963896094,0.0,0.12566557922748667,0.4092258138261498,0.11689832418110394,0.2187379554135277,0.16958020266265164,0.15480244382928832,0.2741618115950343,0.12145953897788203,0.34812744800787365,0.2412101838488634,1.0,0.17501929358289697,0.3607603745854189,0.19142392604962163,0.0699732226205705,0.13055197018650652,0.4836005850811604,0.3538718583501704,0.3169181905637528,0.12235639028573285,0.21654769617065628,0.7325215457958131,0.2825594005377474
LAMC2-ITGB4,0.5367143457854583,0.6682720022051629,1.0,0.8007342580298865,0.7452236658950715,0.6774077108267337,0.9411931841589207,0.5956689292080659,0.7337462369257803,0.8038773989083297,0.7610907985065603,0.6325537881648668,0.5420348279374971,0.4637320664300785,0.4623498089753509,0.5921725660800204,0.877425397928556,0.5600461636123166,0.7558154328787395,0.5955430041798463,0.4789547219945048,0.7729583700673416,0.570952280929826,0.5019671246312865,0.7026524993830296,0.6305297516426124,0.6425149594867523,0.6589784375213944,0.7182064840225203,0.6922946219367004,0.4093114789666754,0.0,0.5499382339765617
LPL-SDC1,0.12488873174992739,0.0,0.0,0.0,0.13779615163900855,0.0,0.2823683152392442,0.0,0.0,0.0,0.1782928984731299,0.0,0.17945395263289904,0.0,0.0,0.43864763436536625,0.40814475271411377,0.0,0.0,0.7488800919712101,0.0,0.4621783273019696,0.5903096099718552,0.577750202693351,0.0,0.0,0.9085929184701631,0.7125169931261601,0.0,1.0,0.0,0.0,0.4445722800579831
MMRN2-CD93,0.3175509449049224,0.0,0.8370794885765301,0.3407763294057807,0.32987080812581243,0.298825922568377,0.12881580605354373,0.061947478560650776,0.5694846174785408,0.12105800884510866,0.2034887396028889,0.6511105706276731,0.6807216927941264,0.24664881700116337,0.27770216999586184,0.3975598206968666,0.5134984860701616,0.43638424654457125,0.3444564429129541,0.2645041359799276,0.8131566307384933,0.7581685618675101,0.7220209760728175,0.5099171847818573,0.1258215854846737,0.21132656746338893,0.9067081018847959,0.7803434240564484,0.21586967059804096,0.760494172036597,0.5440536080118248,1.0,0.5335669402215872
MMRN2-CLEC14A,0.35419161329473114,0.0,0.7593665973328387,0.20314951629973915,0.33531360497059176,0.33446149152731786,0.059273339248566405,0.06595012247411224,0.6576203789159306,0.10466337608683919,0.2047892711647379,0.47348848846002856,0.635747468257261,0.0884458398355779,0.17033288145126935,0.39990796169327775,0.6123243767323623,0.44629683425724037,0.12953775357163244,0.33197792284629707,0.6811382540293988,0.9485616111458925,0.637987576950735,0.1269834444173996,0.20204265175670377,0.10374418537438602,0.9158431904006851,0.694064943411698,0.16434684581067782,1.0,0.22715033648694863,0.7221429696705961,0.253368384886118
PECAM1-PECAM1,0.08093105258944633,0.0,0.15437525253265222,0.12760329136263754,0.09234594011558679,0.07719720756795377,0.027646981555538196,0.02574856860210888,0.10636001823359884,0.05322129069414071,0.0555259446504379,0.18895564329300804,0.178947044273655,0.14975669381886,0.17898339487907577,0.28397359192530935,0.2625015548253051,0.26713088867476303,0.37270052002922316,0.40913182627264316,0.23852187308904998,0.36259165225284046,0.3559838661005373,0.285608380522809,0.040544386035001906,0.10277183062258316,0.5945513763098919,0.47454001754061137,0.24893322380773955,0.5827154412034573,0.5575531613288197,1.0,0.425599563958271
POSTN-ITGB5,0.5448242257512801,0.42783225819435106,0.28514114785028466,0.6978103092475604,0.3637198270607742,0.616122673160957,0.7079497911851272,0.28846693762607806,0.10000950281180239,1.0,0.8022861908595238,0.7342819745314645,0.15131913842548256,0.2571755003148506,0.16329177909244394,0.14962932617381822,0.266746440160987,0.2290874828874623,0.5825122001166373,0.17237952651284713,0.5691837023090465,0.2949113987041957,0.40502317900532914,0.2649920401427827,0.5769425236647339,0.15451292204380315,0.2653798850940097,0.1726832837102923,0.5318439726121853,0.32736785033072296,0.025953416944864287,0.5662295848765138,0.0
PRG4-TLR2,0.5086419753086485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRG4-TLR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTN-SDC1,0.37258863365458555,0.2661248309000322,0.5293403526218974,0.3816282309324321,0.42407846312829783,0.0,0.5577828735584758,0.2673716798937033,0.3103083525612316,0.35146437086651977,0.3695304720911611,0.38261534202215686,0.17883269522958167,0.3227051980487971,0.2436868195040942,0.20576490197174413,0.3895175775971485,0.19900919950584434,0.5044575644862265,0.22982728835263644,0.1411006190138157,0.3138378019939825,0.20541791776847135,0.049472000932159664,0.3531278570531411,0.15722230932261724,0.42751998384797096,0.23324695039338758,0.35948608134654125,0.43762982671376965,0.6086740158311729,1.0,0.28506994852056117
PTPRC-MRC1,0.0,0.0,0.23533576051779928,0.1628535581600605,0.009145354803062625,0.0,0.0,0.0,0.0,0.0,0.0,0.747091902566444,0.14310632784940513,0.0,0.0,0.008343323369586611,0.23112968559120423,0.07204514213279414,0.3733716581260268,0.06660185636245014,0.6160358850989496,0.10137301063637179,0.0,0.0,0.0,0.0,0.5637644076713365,0.376736943077815,0.48200240523885546,0.27339745522523023,0.22031991116468952,1.0,0.15884925019946167
PTPRC-CD247,0.21937724943794237,0.0,0.29194258578925353,0.38995133873209054,0.03712843554711879,0.28142409217251924,0.1498811909060869,0.22330084269095288,0.3639550468775227,0.07956678012371182,0.0672059112572757,0.47325885580340943,0.20612413343420077,0.07636303361044529,0.09230417707961451,0.237075014696794,0.14931620920626787,0.13016047227122754,0.6479531192102622,0.2936482004701027,1.0,0.15286595187670785,0.06655751713761099,0.35618921868860853,0.015117142136434657,0.09755572758056993,0.9154597954047218,0.4742950592312496,0.21696074703364152,0.016191064108733264,0.27813527689007767,0.3360559814245713,0.4965042434245929
PTPRC-CD4,0.2515797368692554,0.0,0.27821828164678847,0.35401787891131886,0.06332004839478847,0.3465462816487915,0.07596038532959516,0.3394966640854787,0.40454481711540236,0.13104564447599554,0.14645240942584006,0.5558805385899885,0.1988794957729625,0.11436863724621142,0.11812634512759679,0.19261305305568732,0.20729627968301897,0.13028390344327737,0.5922258855618131,0.23641408337845854,1.0,0.13068183762079505,0.10477726602879582,0.3525428253949464,0.012328954360768224,0.14358788605693398,0.949137369451082,0.5597033340020489,0.29334275501315976,0.1528144349967247,0.2757243480854709,0.4505226924327624,0.42150670792538364
S100A12-TLR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SAA1-FPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702876782675529,0.0,0.06290599956832645,0.0,1.0,0.3296335447847717,0.0,0.0,0.08782645324347084,0.0,0.0,0.0,0.0,0.0,0.0
SAA1-TLR2,0.3289036893856632,0.0,0.7271079930841865,0.0,0.0,0.26222095383054345,0.0,0.0,0.0,0.15637877269183664,0.0,0.0,0.0,0.0,0.044101890506198636,0.20221595487510086,0.0,0.5646087011669215,0.20272107915370513,0.007904873144032097,0.2908694667723317,0.789261252446186,0.41219079530896047,0.34747896178124194,0.0,0.529165339280025,0.6811032289628174,1.0,0.0,0.0,0.2535009150906777,0.0,0.13300513698630162
SLAMF7-SLAMF7,0.060131898936850545,0.0,0.153418909277491,0.12131811736463775,0.1036361207252434,0.013406741104166668,0.00868273450334509,0.005036467799755978,0.0494857748746785,0.06021102355662859,0.06335298093479447,0.10729187455163268,0.1093001772065531,0.19667953422223192,0.2323463799625182,0.34808327939492334,0.3240047776512948,0.38218790429778027,0.45955680316224357,0.5033710034096307,0.2345175127660331,0.4557095203217041,0.4635687104902749,0.3206893605994003,0.02445888241292864,0.11341380983857961,0.617464149586363,0.49296468202196336,0.26727193300130203,0.5650224556642391,0.5714297270409796,1.0,0.44115460960589675
SLPI-CD4,0.32214560269317666,0.0,0.09936653831822131,0.1589854643886573,0.046326947395707446,0.5480433698683835,0.0017613688475745955,0.07891685073395986,0.2801514563182231,0.037597372030024286,0.018199392110798143,0.2998464917716474,0.0632600099662828,0.27878781261465063,0.2538506769147642,0.17060680064707867,0.37480162747491064,0.06910569495493254,0.4248754632215164,0.1945874724779389,1.0,0.06456481628811273,0.1973311819737784,0.4667621838800486,0.0,0.010842406774842779,0.8502392211466635,0.5173129376009019,0.0,0.09160196514009473,0.6061243947352833,0.794243795256845,0.30753964566521547
THBS2-SDC1,0.12542618895869395,0.34917492609980927,0.2151249831299287,0.3122267176144457,0.11338899008297945,0.34438295165394445,0.14530600875590258,0.2490244268077605,0.19979328785789352,0.3428554862321727,0.17317080602922905,0.40810133988648867,0.1437021348803855,0.46320531705948254,0.45509156022612424,0.4342830990252385,0.24738677206383072,0.30559102542702976,0.5512268790529682,0.7986784485087706,0.26435099643963605,0.3581792669361413,0.6526469894590048,0.6797877483603403,0.48642066276803153,0.33172725602586745,1.0,0.7237771736661861,0.5765028789293497,0.7412622432638779,0.833606887589346,0.0,0.4310717492384166
THY1-ITGB2,0.13876181271990456,0.015855534601436586,0.2442969356408424,0.28369264138765565,0.04047697327988479,0.44367981185616745,0.0,0.15790857058236585,0.17516581321686692,0.06608786951711841,0.07212848036477353,0.5889825878543745,0.17153458682589415,0.18339906316760654,0.1866016755223739,0.2654527746491963,0.24307412929948713,0.17240938661519656,0.833354261004761,0.38713547397224346,0.9821168768680675,0.1635636578166599,0.27225791378024106,0.5187408244355882,0.05411852787409753,0.14923821214152155,1.0,0.6724463249903049,0.23671635832442398,0.16354348550918235,0.5541273222396239,0.9895600660931294,0.6389116573925109
TNC-SDC1,0.5704106936589495,0.8315801136872786,0.659974218927308,0.6221093187239785,0.47845006063115647,0.5287945737580451,0.7134035149907751,0.6927434002968862,0.5829177259022498,0.9161197264277257,0.804417270056513,0.9081869085379206,0.6965604181146656,0.6552508245465212,0.5810788340874289,0.6194322893913803,0.6018869054542999,0.7712352058693175,0.7782789028077409,0.7593809826197816,0.5539505367452268,0.8866246368003089,0.69972084742756,0.7252074639974362,0.9020258857242384,0.7693711527308476,0.9109183978820743,0.7760408177317432,0.8494646473318893,1.0,0.8903174623396236,0.0,0.5829575596338613
TNC-EGFR,0.46014316223425716,0.7694641777873399,0.5294155505714772,0.47808615846405733,0.4963173511441755,0.45724100912506754,0.6901004891389311,0.6186598139435303,0.6216028189619691,1.0,0.913917100909251,0.6874545090329313,0.8882671129124714,0.29758022642997034,0.2561722409684246,0.3431415388392169,0.46236622192899024,0.5381589316177152,0.6222858519739131,0.2784534258880473,0.34826067139509703,0.822646631488247,0.33656784258367406,0.2362171931311022,0.7804644514598414,0.6660977567439782,0.3012290484785512,0.3497337412891535,0.8250030848519319,0.6542674699808638,0.30129755142654746,0.0,0.4003140626610626
VCAN-EGFR,0.2590427841326221,0.9027819500278366,0.30667386416838865,0.6670740009554195,0.19181812297100262,0.507757017993555,0.326985685082896,0.5748057345744365,0.3289733895445731,0.7444692447113199,0.3260033240073528,0.7718762927555886,0.11802663715702462,0.22187535684738327,0.13537428247180672,0.13403025335182228,0.22949029750516353,0.1660126873808856,0.6178766010150714,0.0,0.24605004059046742,0.29068491689780396,0.35906227003788743,0.3670090163973981,1.0,0.1759624798652814,0.14282393046568206,0.21095638417287413,0.6603462122713252,0.32084152466332455,0.30716525134558637,0.4920101934718298,0.06550284948809913
VCAN-SELL,0.0,0.0,0.06519371968684404,0.10938909632582533,0.0,0.42255579217091743,0.0,0.04957148368772884,0.02252467527510662,0.0,0.0,0.3288437620437869,0.0,0.018538287506550514,0.04752475753916976,0.07477308602285314,0.017807345711494553,0.0,0.8315872864050611,0.22343944404077076,0.7930056104334998,0.0,0.05999559591827508,0.16836934670775403,0.0,0.0,1.0,0.33577960836692056,0.008396339405384807,0.0,0.2962851397942923,0.706326859333445,0.36173916181076093
VCAN-TLR2,0.0,0.08998362445414844,0.2374475995016493,0.24202027938453075,0.0,0.1774153837988614,0.0,0.11725102908919013,0.01329565957406328,0.0,0.0,0.9109096707717999,0.09823231920040248,0.0,0.0,0.0,0.015647805680568123,0.0,0.5932675884540756,0.0,0.8497048708337459,0.0,0.2644669434317534,0.42474933225929523,0.0,0.0,0.635745624456441,0.44056048104543594,0.12077742833223969,0.0,0.33052270742358075,1.0,0.1831483083138781
