s1r6,s2r1_HV203,s2r1_HV207,s2r7_a,s2r7_b,s2r9_a,s2r9_b,HV171A,HV191A_A,HV191A_B,HV205A,HV205B,HV220A_A,HV220A_B,s1r1_a,s1r1_b,s1r3,s1r5,s2r2_HV137,s2r2_HV184,s2r3,s2r4_a,s2r4_b,s2r5,s2r8_HV185,s2r8_HV188_a,s2r8_HV188_b,s2r8_HV211,HV137A,HV140A_A,HV140A_B,HV140A_C,HV140A_D,HV160C_A,HV160C_B,HV192A_A,HV192A_B,HV192A_C,HV198B_A,HV198B_B,HV219AB_A,HV219AB_B,HV219AS_A,HV219AS_B,HV219AS_C
0.9691119691119692,-0.6422412376417763,-0.4104808452658449,-0.6422412376417763,0.31998410809348427,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,0.650430135716337,0.019674900016956858,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,-0.11329163937281722,0.8112754629507181,-0.46004407806788805,-0.19012478840768696,0.21380745199397952,1.1720628748278723,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,0.25157044138288054,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,0.04389816942271489,1.945368264064965,1.2093192909320263,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,-0.6422412376417763,-0.5115952042960368,4.5420540218367425,-0.6422412376417763,0.5798108297087451,1.022111312615669,-0.23197085577845947,0.7006825811935166,0.7954369804857686,-0.6422412376417763,1.7693278140654327
9.824334600760457,0.8273417778847362,0.2935227597041019,0.7539366180877043,-0.43991173642708925,4.35429636744056,0.9408737045765893,1.2993719679170275,-0.04906599218077372,0.5955107179711683,0.446748985552351,1.1362606329293197,0.06838953419387478,0.09221011633609065,-0.8078314552921442,-1.0215011361050583,-0.7301596902848627,-0.03775758035146176,-0.7286561876306725,0.15944369906466851,-1.2065627165260961,0.09188416681930463,0.942681566747672,0.014166049158509641,-1.007216025186552,-1.636527873023471,-0.722774022608615,0.25700001085146673,0.015048547527265393,-0.8140342520193705,-1.098064702783338,0.40653488079420774,0.5514126387488371,0.28111692271323213,-0.3068597099219841,-0.08320818338482665,-0.9006500705880297,1.7171034386426653,-0.9415831637554791,-0.6496277683455387,0.3663330350998705,-0.36452536964701,-1.0011413392057988,-0.19220523667343553,-0.8713239268196287
0.0,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,0.6889970743210972,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,1.5517902684605838,0.26983091416004,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,2.0087380020075853,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,-0.2659435508634639,5.852442224725785,-0.2659435508634639
0.0,-0.7281110240873833,-0.14363086965838986,-0.7439126259728012,0.4551017262665856,-0.7439126259728012,0.011742356278660878,-0.7439126259728012,-0.6861056124476951,-0.7439126259728012,-0.7439126259728012,-0.7439126259728012,-0.31000237463899344,-0.7439126259728012,-0.37283039384467653,-0.2362514217565192,-0.013447172546998256,0.07585163629099839,0.2657223105179634,1.6737113582593484,1.5635422765826248,-0.7439126259728012,-0.7439126259728012,-0.7387629537305759,1.0673916236141514,-0.5366845332305343,-0.7439126259728012,0.485560535541658,0.024938387739638364,-0.03199537615189608,-0.18890542355726322,-0.7439126259728012,-0.7439126259728012,-0.7439126259728012,-0.740907924563024,-0.7439126259728012,0.6120333326968662,-0.7439126259728012,1.8440211272839653,1.2612877395728688,-0.4743465670059884,0.27434207973399194,1.6370354038472048,4.0818911872969155,1.0264979552885152
0.3362068965517241,-0.3168247673799427,0.43590723749994453,-0.9091821385157196,0.03792389884786188,-1.2532626778553542,2.4603515782956618,-0.9031624552326144,-0.2919696893246128,-0.22277183507382664,-0.7252423888354506,-0.7916182157426043,1.409560101743583,-0.41845671062986495,-0.6034297555700864,-0.6505468947883253,-0.33414401519059744,-0.30767716084202124,-0.4627670143213371,1.2335011053359375,0.1114786843706733,-0.8372964185092739,-0.07530172016849217,-0.5069234533252358,2.8926035682705153,-0.9097159704920735,-0.9297777205711824,0.45314268522937395,-0.5831716263896941,-0.31099893979683935,0.15488947768796724,-0.6967562518235678,-0.3666000911197918,-1.1451495780859502,-0.6850067346756119,0.39032633305172443,0.922212791885969,-1.2532626778553542,2.335073751373318,1.0950189170215183,-0.12663976365497362,-0.6288098534509089,0.6182738025718952,1.8518333178635784,0.8443692681717841
0.0,0.6917038453354476,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,4.654415758941654,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,1.4910116299065235,0.9909309145850049,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,0.056562853139126075,-0.349762880195102,-0.349762880195102,0.46458072903799424,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,-0.349762880195102,0.3668236217622151,-0.349762880195102,-0.21231409785830088,3.7379855519789054,-0.349762880195102
,-0.23647277115002094,0.5536552261213005,-0.6513739723418975,0.002298764443793127,-0.6513739723418975,3.2943541364660454,-0.5819094760195864,0.13146495791542828,0.5830687768605531,-0.6513739723418975,-0.6513739723418975,-0.10823730959100672,-0.6513739723418975,-0.44547966728323923,-0.46253234376223534,-0.038686404394218006,-0.5813617127600355,-0.4849432166554897,1.2343158708918673,-0.11194696568557935,-0.6513739723418975,-0.10403443100743169,-0.5845017053969586,3.2539840367259325,-0.6513739723418975,-0.6513739723418975,-0.09728707165995822,-0.5799642445884827,-0.6321788279511958,-0.04462938276503882,-0.6513739723418975,-0.6513739723418975,-0.6513739723418975,-0.537712690234516,0.4134610786294079,0.5961995012024506,-0.6513739723418975,2.8874077962171736,1.153037245631948,-0.6513739723418975,-0.6513739723418975,0.35360671015217127,-0.6513739723418975,0.9456337047753808
,1.8757605054509707,1.314594842134831,-0.9234448244270731,-0.7774053417797243,-0.9234448244270731,-0.8532004328266002,-0.9234448244270731,-0.7399784501008381,-0.8521324283457218,-0.4962119387582875,-0.9234448244270731,0.44249761442681124,1.582771226641889,-0.6242297873067812,-0.31106145205775154,0.2977965545499231,-0.6348170409362307,0.8208930839798593,-0.2350567810522636,-0.7590807842698167,-0.5230708804542689,0.621118344537515,0.13306602206206927,0.7511888383644972,-0.9234448244270731,-0.9234448244270731,0.4690449317929358,-0.2623508148633696,0.20686577269458137,0.530544761579427,-0.9234448244270731,-0.9234448244270731,-0.9234448244270731,-0.8620541530179098,-0.9234448244270731,2.57805776842486,-0.9234448244270731,2.021656280107239,2.0111209945872557,1.2016168781978112,1.2402543637000822,-0.7787382418197596,0.7563658547906927,0.012066958263876664
,-0.45403086628889916,-0.4167562372797002,-0.9576772229021544,-0.643541694627705,-1.856812871597432,0.2820310565092724,0.46618413233806166,-0.3974742279267503,-0.572160239683435,-0.10410202636408701,-0.5103551424175509,-0.4343024690417211,-0.8124691521919513,-0.2087829929203832,0.01801972897877222,0.2043338515043507,-0.4972217388074126,-0.14906175936128616,0.8283392583160354,0.8614954022067265,0.3284666177683298,0.12721733978439642,-0.0095024370717903,-1.0174766141287959,-1.1326311760628636,-1.856812871597432,0.408468308439951,0.20168120873597786,0.31226820379742126,0.08596028336382174,1.1207052160326958,-1.856812871597432,-0.18434057721883249,-0.6231253565106092,-0.1263038932756896,0.6931056099268977,0.058457537735171844,1.3063625082785426,0.6414188515007391,-0.06427896124636022,0.9109787666825061,1.3191185231874696,4.296894313786989,0.41452668124614106
0.2115384615384615,-0.012621953375428473,-0.10536383724754816,-0.7679039692176912,-0.2541887961761555,1.3061160440632693,3.977442775424246,-0.5049946570299233,-0.3299761926523635,-0.39941977407943285,-0.5227348240723373,-0.6757592544592776,1.2016354658060586,-0.7582750952671705,-0.6084461445688646,-0.7573649937595598,-0.5628471401191458,-0.6798615321117991,-0.7679039692176912,0.35124245530553133,-0.7679039692176912,-0.7679039692176912,-0.2397348938896475,-0.7679039692176912,1.145482337973561,-0.7679039692176912,-0.7679039692176912,0.17674168433531182,-0.44040386710550866,0.1401568137103433,0.39463484462777887,0.14564259699189827,1.3254769205660706,-0.7679039692176912,-0.4784176170053793,-0.5312941859879162,1.6513884488658226,-0.7679039692176912,0.7308258566994803,0.9635800688897928,-0.696883357531684,-0.7679039692176912,0.3970460642587568,2.53907597275172,-0.20886054165359114
14.483727810650889,0.2618355849531895,0.801885515695517,-0.731617516184383,0.27772798257621695,3.918076494436134,3.1561304606800693,0.25768852122064984,0.08564401490209694,-0.5400331341859932,-0.2698061687112299,-0.35985768580981903,0.5074556193956842,-0.9587929517494793,-0.3230295831793712,-0.6872746638318461,-0.7461378104841957,-0.6499808515479939,-0.18177812768190824,0.4446118202307281,-0.6541235697853554,0.43394162641829964,1.47503176223581,-0.30925958886881183,0.020572599689623973,-1.6757117358683689,-1.905888111813188,-0.17000077587145218,0.10286594691711297,-0.16483865863269945,-0.5791703141163009,0.3871341890920178,0.7687193857638898,-0.26238520715929714,-0.6156485970784978,-0.30371061963070506,-0.3524697007228601,0.824674340673028,-0.33445034582499944,-0.4994194841359643,0.4490498210700917,0.06747206822964683,-0.8483720320386573,0.5427548998083362,-0.659515419074776
0.0,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,1.5501248498904514,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,1.982896008987675,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,1.2241919095848326,-0.42758117538066964,-0.42758117538066964,0.018276447893316387,-0.42758117538066964,0.1486584011040714,-0.3965846612301691,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,-0.42758117538066964,2.3434411957650605,-0.42758117538066964,0.6606428524002141,0.7811279896347021,-0.42758117538066964,0.23370676525274953,0.2927922065515315,4.843323646346993,-0.42758117538066964
0.2302761341222879,-0.21258165691814995,-0.17993132904945744,-0.9461440148289183,0.49833906930505767,-0.9828358163284866,2.030496573357486,-0.6867992884820686,-0.4704874354260735,-0.4802720604525151,-0.8736617046607243,-0.796128109407426,1.1635768659941708,-0.5003252670066072,-0.48055295431238493,-0.38848078077150255,-0.0376476421642586,-0.03668077677992268,-0.5793146050015445,0.8864134633666515,0.20011444907137846,-1.0929085359709916,-0.40129832254047754,-0.9394443087562557,2.3750702693342918,-0.9148742812896906,-0.9996658804667777,0.5724853334374554,-0.4992209396537276,-0.12407381300950127,0.5826352624184679,-0.6333039055333135,-0.29064453625150377,-0.939120113922995,-0.6001382237653958,-0.2159626312099102,1.4532177430797695,-1.1667041652363643,1.5759865519468255,1.4412318496921765,-0.6252128592906252,-0.47891410734623036,0.9759625151219955,3.113692641104353,0.7041074786037198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.6079175833566115,-0.23286942423224202,-0.6152096606237052,-0.17097577135048028,-0.6152096606237052,4.218627336651942,-0.3725955039729346,0.48266024099358623,-0.17705031767928586,-0.5801338459212293,-0.6152096606237052,1.475589714099934,-0.3864723312549651,-0.6152096606237052,-0.6152096606237052,-0.46783949660006535,-0.6152096606237052,-0.6152096606237052,1.5807203415009308,0.06839482145084236,-0.6152096606237052,-0.5191564579668201,-0.6152096606237052,1.1602077529240544,-0.6152096606237052,-0.6152096606237052,-0.33773009406734694,-0.6152096606237052,-0.6152096606237052,-0.11324567869502467,-0.6152096606237052,-0.6152096606237052,-0.6152096606237052,-0.6152096606237052,0.19556947182026846,1.0057108740792837,-0.6152096606237052,2.2066521858357193,1.1176586864718119,-0.032288118113961234,-0.6152096606237052,-0.07683207466914117,1.9374136914062032,0.31488513249592875
,0.12995451653970272,0.6059044820216014,-0.8218180531009264,-0.10375698668427168,-0.9736304266100181,3.5129236629347442,-0.36163794984949477,-0.059182116366218444,0.25656303996672314,-0.6814099794526559,-0.7237777097229503,0.4154810695805256,-0.2783875122374404,-0.6690305599695092,-0.5867151048182225,0.0184171263783651,-0.4658688781883785,-0.5069950093586325,1.1622601045746837,0.3625888868454531,-0.9736304266100181,-0.13164583403858504,-0.6408726057061636,2.4521770100034566,-0.836538968694318,-0.9736304266100181,0.18259176952846326,-0.23320713798455484,-0.5907731919277996,0.5068734974104396,-0.9736304266100181,-0.9736304266100181,-0.9736304266100181,-0.6270487960914838,1.310940835243224,0.8763403327573872,-0.9736304266100181,2.643881837045593,0.8777913004857805,-0.2373226207332123,-0.8597970177074954,0.054580718752567814,0.18450077700695292,0.677428051826778
,-0.02422887967160807,0.39035259972519737,-0.7421256170004015,0.0939370859752184,-1.1531936163139977,3.526763144645981,-0.5869204225612973,0.2471409495270788,0.439441854407638,-0.5749884117445075,-0.519016546256294,0.6382296506586574,-0.306863865179897,-0.4620967615727988,-0.517743521305207,-0.10397736213281626,-0.31960256471894327,-0.4401684069187791,1.0384146710654674,0.13057266585065444,-1.1531936163139977,-0.003301370610154109,-0.5660903835243316,2.4059510753566276,-0.8889715916852969,-1.1531936163139977,-0.0025227777919952215,-0.33990375030027586,-0.5108197309237553,0.5075858637452573,-1.1531936163139977,-1.1531936163139977,-1.1531936163139977,-0.41348882399331466,0.6006454445351416,0.8501645280845971,-1.1531936163139977,2.687850322653867,1.1168049818852737,0.10057326766480924,-0.4388408039211901,0.07365725315471304,0.529476986534139,0.45646456054053247
0.0,-0.3271942095802858,-0.4311208221809646,-0.6205656323547041,1.0279877796831656,-0.6205656323547041,3.0378834044175362,-0.6205656323547041,-0.5885250055851725,-0.469088627498748,-0.6205656323547041,-0.6205656323547041,0.6226990215913573,-0.6205656323547041,-0.5646052528180747,-0.5482506005566298,-0.31217955988856577,-0.5564807835927089,-0.6205656323547041,2.3569199004019135,-0.11247523169786228,-0.6205656323547041,-0.6111058745883431,-0.6205656323547041,1.9692076720176075,-0.6205656323547041,-0.6205656323547041,-0.3564433255011522,-0.6205656323547041,-0.3336921245211573,0.2863652612094539,-0.6205656323547041,-0.562241531952151,-0.6205656323547041,-0.6205656323547041,-0.2058697671569454,1.1294832126850334,-0.6205656323547041,2.5336728529989925,0.8721234497197139,-0.4837456482291923,-0.6205656323547041,0.22144201678321093,2.2811380404051054,0.6737115034648343
2.110539845758354,-0.2183604586808788,-0.6924927303630073,-0.8000709025686167,0.5539008449164969,-1.1321921431164776,-1.1321921431164776,-0.6619938054196584,0.6476935444658583,0.5758012799960567,-1.0302181447519876,-1.1321921431164776,-0.7434558396167115,-0.3577181999457726,-0.5116798874435634,-0.1933506307589435,1.1252210675474104,-0.6007337292883882,-0.323722760884591,0.6155989359075366,0.6534243162449128,-1.1321921431164776,-1.1321921431164776,-1.1321921431164776,0.16192735424652252,-1.1321921431164776,-0.16638803360652657,-0.742917492438618,-0.05071034117114989,1.7208519795684711,1.1978066770290408,-0.6938274331660579,1.8188902904686177,-0.6302564409395006,-0.21909728439200127,0.4735035266192943,3.4962873706384805,-0.8564669413531291,1.6676496432889398,0.3666186501894352,-0.39913111554783404,0.32241264034235545,0.49271850371040865,0.758892826553356,1.1687377224190831
0.0,-0.3229774676311605,-0.1157302563627836,-0.6879591633238358,0.012108116468940678,-0.6879591633238358,3.0708636158712252,-0.42158136189325096,-0.28902376491251097,-0.04080394537586236,-0.6730641148176064,-0.6836554710300277,0.9008046355392152,-0.08825117888596788,-0.4825046355585643,-0.6035920808872703,-0.16646434993418285,-0.44223354219313343,-0.22061179670467984,1.335275432100221,0.162857898357091,-0.6879591633238358,-0.2488996265751869,-0.6087410237683374,1.8966964508595465,-0.6879591633238358,-0.6879591633238358,0.28524912071595837,-0.31099985882003306,-0.496431322625812,0.25923654374545524,-0.6879591633238358,-0.6879591633238358,-0.6879591633238358,-0.6176399053089364,-0.6879591633238358,0.9394960934358083,-0.6879591633238358,3.7528647563772823,1.1345081758848152,-0.6879591633238358,-0.6676940578561501,0.5155388514963936,-0.6879591633238358,1.4909100301755376
0.0,-0.342216319966089,-0.2691349739059229,-0.5205944625945763,0.756610190369876,-0.5205944625945763,2.235745409656913,-0.5205944625945763,-0.20306522589753156,-0.03937767364672942,-0.5205944625945763,-0.5205944625945763,-0.027920131052733107,-0.5205944625945763,-0.5205944625945763,-0.5205944625945763,0.03469771754346739,-0.5205944625945763,-0.5163920515211238,1.2752974726823996,0.8143243692338158,-0.5205944625945763,-0.444817460608246,-0.5205944625945763,1.8882318970909573,-0.5205944625945763,-0.5205944625945763,-0.4978394400116031,-0.47313954370358935,-0.5205944625945763,0.29176716396633257,-0.5205944625945763,-0.5205944625945763,-0.5205944625945763,-0.5205944625945763,-0.5205944625945763,0.9064622218714526,-0.5205944625945763,4.690139457656229,1.2903924242601412,-0.5205944625945763,-0.5205944625945763,-0.1554358403929749,-0.5205944625945763,0.7593429760502123
1.3604417670682731,0.07420001207079298,-0.4397317062617573,-0.8834117126248041,-0.11190000745218108,-0.6381248140586283,2.6715664586200676,-0.64871218865474,-0.6134959795028355,0.24080117863343348,-0.804346019351867,-0.5573480562367916,0.7865082727664423,-0.48686364984372543,-0.5614236747741793,-0.3079274213742363,0.3119818846435818,-0.31124669921123427,-1.0706928567475131,0.24158513448858654,1.3491652087536443,-0.9527719218075993,0.7201348154749982,-0.9505394546897125,0.4536702956066219,-1.387157768086588,-0.8306292055479974,0.615571487373775,-0.7394131507005016,0.540821332762041,0.5548014415538198,0.16570946074253318,2.6138837814221803,-0.8645841127331932,-0.2999816886694501,0.20569461145423404,0.4471104924703748,-1.4665179311660632,0.32690708671049623,-0.12151251801867322,-0.7152405391504717,-0.6181286702448592,0.42689784539911724,3.333427267402266,0.301263678560589
0.0,-0.4182878687050415,-0.33334680820704604,-0.5871677830593991,0.7897700795242557,-0.5871677830593991,2.4138059126916054,-0.5871677830593991,-0.5871677830593991,-0.38673766942020843,-0.5871677830593991,-0.5871677830593991,0.48410158111079116,-0.5871677830593991,-0.5871677830593991,-0.5871677830593991,-0.4903596659515316,-0.43982697989443864,-0.5871677830593991,1.238059891189123,-0.13724431950488744,-0.5871677830593991,-0.5871677830593991,-0.5871677830593991,2.797770563689625,-0.5871677830593991,-0.5871677830593991,-0.2934741930081074,-0.5871677830593991,-0.5088999484011747,0.03017309293952391,-0.5871677830593991,-0.5871677830593991,-0.5871677830593991,-0.5871677830593991,0.2856841871365251,0.6384198129018713,-0.5871677830593991,3.2785363099954714,0.9221733657513409,-0.5871677830593991,-0.5871677830593991,0.49957915297934125,2.4447331479317276,0.6902293656174129
0.2017291066282421,0.01824308836476009,-0.22739846761365867,-0.6984614064528869,-0.09169608125152809,0.2403999321378533,4.43828594480715,-1.0032544066809443,-0.48621646889063813,-0.2701247801562176,-1.0032544066809443,-0.9926120082034786,0.8883553544006061,-0.44403014927461654,-0.9799141551959696,-0.7063275903162459,-0.5199728846682945,-0.37943572129574243,-0.37275649312691944,0.587996467750177,-0.20682296820208568,0.00970843021965907,1.370809276078205,-0.2052376986581756,0.31127815033038164,-1.0032544066809443,-1.0032544066809443,-0.5072811268659909,-0.021868992429972072,0.5280648676004547,0.045626525081105984,-0.10100168094715961,2.1331786013532206,-0.4968943549554342,-0.8587565034224578,0.875683403075526,1.219120864271661,-1.0032544066809443,1.206246162123707,1.0492500478445455,-0.09876543477335778,-0.07304644734110187,-0.2141498472543596,-1.0032544066809443,0.05005058594294146
0.0152380952380952,-0.38753872487124186,-0.38129194742394307,-0.7590077189639308,-0.5023452404669709,0.1227905887903114,3.795354136698254,-1.1215980273856847,-0.8961220280386929,-0.2996923274034308,-1.1215980273856847,-1.1215980273856847,1.2831160323223767,-0.21732552291602,-1.0617724682050333,-1.014303438650967,-0.43049417883933594,-0.6945751576486038,-0.2887259908974547,0.6274083040251602,-0.4224549595060329,-0.2437901923102569,1.6993175135662826,-0.025058579844076948,0.46365376147219217,-1.1215980273856847,-1.1215980273856847,-0.3092321382826956,0.10803648461058153,0.6092895878806815,0.19144740266863444,-0.13147054349378948,1.7748770969161947,-0.7129264843555205,-0.7725554590885394,1.114640473970691,1.1275940182858886,-1.1215980273856847,1.5076427848526281,1.2338064277440177,-0.4595301504753895,0.03821148975918965,0.27533483992008567,0.3834473241224596,0.38383314839040633
11.240860215053765,-0.9157992875028307,-0.3548333564693588,-1.0828337093741913,-0.7511252823417583,2.6582070127920914,0.41883697449447527,-0.756655675447985,-0.7870669386658612,-0.9743703880466396,-0.4711957305439544,-0.8314684312787667,-0.5188050774347562,-1.1813779602987042,-0.24224742170718697,-0.24718925527724614,-0.14676436616204966,-0.4904308337354498,-0.39108531268616087,0.3718718173790944,0.725238686726465,-0.11670950323734895,0.10705541728932454,-0.5867290783019459,-0.8203094592637965,-1.2947589026658342,-0.8515816011649112,0.11961844651175205,-0.15495417381004775,0.3334093441729587,0.35769774986623737,1.1803226591499592,1.1609404937688914,-0.08196521438660832,-0.6569926598043794,-0.7253810737200387,0.6158018516587652,-0.6353684506184071,1.357472962246363,0.5899223275369867,0.12250309212142405,0.8071744515780377,1.2550348873305268,3.9362533350289586,-0.04936236570609845
1.20752688172043,0.25708127380022894,-0.22043363001779992,-0.9335819130787628,-0.34713012360797063,-0.7800176715737376,2.2554068016444098,-1.2196651379163304,-0.7730018636831324,-0.3564803327744843,-1.1108482973910823,-0.8405083018174917,1.0822632746787841,0.03720297918354128,-0.6516109748132549,-0.3727337520147988,-0.34560956869113113,-0.13929223732383986,-0.4695271132363391,-0.0760854028283498,-0.20938172343137162,-0.9832270312578018,-0.2342803975716617,-0.9209685453656526,0.6491560059105326,-0.956394510030517,-0.7361472139501015,0.05007052290223222,0.10165355571661698,0.7563511467368526,0.4348497189032779,-0.2663915077618466,2.3247559089356735,-0.6110553498019735,-0.6356990754901011,-0.4611509062025058,2.7330762096223618,-1.2207966212503867,1.086595181483323,0.7932893829947196,-0.365365089012259,0.7601782810743095,0.07198836143456236,2.9021913217469457,-0.058725634873678746
